publication_date,compound,headline,neg,neu,pos,label
2017-08-16 18:34:51,0.25,"Dow Up As Retail Rises, Oil Slides; Are These 2 Apple Plays A Buy?",0.0,0.846,0.154,1
2017-08-16 19:22:26,0.0,Google Just Made a Big Update to Google Docs,0.0,1.0,0.0,0
2017-08-16 19:36:39,0.0,3 Bill Gates Quotes Every Investor Needs to Remember Right Now,0.0,1.0,0.0,0
2017-08-16 20:34:45,0.0,"Why Amazon.com, Inc. (AMZN) Stock Will Head Back to $1,000 … And Beyond",0.0,1.0,0.0,0
2017-08-16 21:02:54,-0.34,"Cisco Systems, Inc. (CSCO) Stock Dips on Toothless Q4 Earnings",0.211,0.789,0.0,-1
2017-08-16 22:09:21,0.0,"ETFs with exposure to Microsoft Corp. : August 16, 2017",0.0,1.0,0.0,0
2017-08-17 00:16:36,0.0,Why Cisco CEO Chuck Robbins Anticipated a ‘Pause’,0.0,1.0,0.0,0
2017-08-17 04:40:46,0.0,Which Laptop Should I Buy?,0.0,1.0,0.0,0
2017-08-17 11:34:48,0.0,"Public Employees Retirement System Of Ohio Buys NVIDIA Corp, Royal Bank of Canada, The ...",0.0,1.0,0.0,0
2017-08-17 12:13:42,0.0,"Alibaba (BABA) Stock Surges On 1st Quarter Revenue, EPS Beat",0.0,1.0,0.0,0
2017-08-17 12:53:00,-0.4939,Xbox One X Loses Its Launch Day Game As 'Crackdown 3' Is Delayed To 2018,0.259,0.741,0.0,-1
2017-08-17 13:03:14,0.0,Alibaba Group Holding Ltd (BABA) Stock Still Cheap After Q1 Earnings Pop,0.0,1.0,0.0,0
2017-08-17 13:34:00,-0.4973,"Hedge Funds Can't Agree On Tech, But They Don't Like Discretionary",0.319,0.681,0.0,-1
2017-08-17 13:41:51,0.3182,"Qualcomm (QCOM) to Acquire Scyfer B.V., Boosts AI Research",0.0,0.777,0.223,1
2017-08-17 14:00:53,0.7906,7 Companies With Great Wellness Programs,0.0,0.3,0.7,1
2017-08-17 14:49:00,0.0,Remembering Destiny's (Pretty Terrible) Early Reviews Ahead Of 'Destiny 2',0.0,1.0,0.0,0
2017-08-17 14:53:51,0.5267,US Market Indexes Gain on Wednesday,0.0,0.595,0.405,1
2017-08-17 15:34:03,0.2716,The Xbox One is facing a major issue during its most important sales quarter of the year,0.0,0.878,0.122,1
2017-08-17 15:37:43,0.0,"Dow Movers: CSCO, MRK",0.0,1.0,0.0,0
2017-08-17 15:40:41,0.0,"Check Your Ego at the Door and Buy Cisco Systems, Inc. (CSCO) Stock",0.0,1.0,0.0,0
2017-08-17 16:02:00,0.0,Microsoft Delays Release of Major Xbox One Game 'Crackdown 3',0.0,1.0,0.0,0
2017-08-17 16:03:28,-0.3818,How to Watch the Mayweather-McGregor Fight,0.342,0.658,0.0,-1
2017-08-17 16:34:57,0.0,"Millie Capital Management, Llc Buys Vanguard FTSE All World Ex US, iShares MSCI EAFE Small-Cap ...",0.0,1.0,0.0,0
2017-08-17 16:35:21,0.0,"Gofen & Glossberg Llc  Buys Johnson Controls International PLC, Becton, Dickinson and Co, ...",0.0,1.0,0.0,0
2017-08-17 16:37:59,0.0,"AGG, VIXH: Big ETF Inflows",0.0,1.0,0.0,0
2017-08-17 16:40:09,0.0,Salesforce (CRM) to Report Q2 Earnings: What's in the Cards?,0.0,1.0,0.0,0
2017-08-17 16:41:02,0.0,Don’t Shun Wal-Mart Stores Inc (WMT) Stock After Q2 Earnings Selloff,0.0,1.0,0.0,0
2017-08-17 16:41:06,0.0,"Cisco (CSCO) Meets Q4 Earnings Estimates, Revenues Beat",0.0,1.0,0.0,0
2017-08-17 16:41:15,0.4005,Trade of the Day: Microsoft Corporation (MSFT) Stock Could Boot Up More Gains,0.0,0.817,0.183,1
2017-08-17 17:24:55,-0.3182,Crackdown 3: 5 Things to Know About the Release Date Delay,0.204,0.796,0.0,-1
2017-08-17 18:11:00,0.0,Microsoft: Here's When You Can Find Out About Xbox One X Pre-Orders,0.0,1.0,0.0,0
2017-08-17 18:35:33,0.2732,"Adalta Capital Management LLC Buys USG Corp, Obsidian Energy, STMicroelectronics NV, Sells ...",0.0,0.851,0.149,1
2017-08-17 19:30:00,0.0,3 Stocks That Could Soar More Than Salesforce,0.0,1.0,0.0,0
2017-08-17 19:51:39,0.0,Here's Why Tech Stocks Are Dipping Today,0.0,1.0,0.0,0
2017-08-17 19:55:00,0.0,"Without 'Crackdown 3,' Microsoft's 2017 Xbox One Lineup Is Looking Very Slim",0.0,1.0,0.0,0
2017-08-17 19:57:00,0.0,"Apple, Microsoft and Cisco Are Holding Almost $500 Billion Overseas",0.0,1.0,0.0,0
2017-08-17 20:01:56,0.0,"Buy Amazon.com, Inc. (AMZN) Stock When Trump Tweets",0.0,1.0,0.0,0
2017-08-17 20:56:48,0.8283,"After Hours Most Active for Aug 17, 2017 :  QQQ, BAC, KR, M, VIPS, CSCO, ADP, T, LYB, ROST, MSFT, INFO",0.0,0.7,0.3,1
2017-08-17 20:59:29,0.0,Microsoft and Google Give Startups Options to Amazon’s Cloud,0.0,1.0,0.0,0
2017-08-17 21:44:00,0.0,"GEX Management, Inc. Adds Director of Citizenship and Public Affairs for Microsoft to Board of Advisors",0.0,1.0,0.0,0
2017-08-17 21:57:09,0.5423,"Tech Roundup: FB Watch, INTC In AAPL Watch, MSFT Makes Peace",0.0,0.741,0.259,1
2017-08-17 22:38:20,0.2732,"NetApp (NTAP) Beats on Q1 Earnings and Revenues, Guides Well",0.0,0.811,0.189,1
2017-08-17 22:39:24,0.6786,"Microsoft Corporation (MSFT) Stock Is Priced for Perfection, So Be Careful",0.0,0.617,0.383,1
2017-08-17 22:48:00,0.0,Cramer reveals the one retailer going after Amazon's Achi...,0.0,1.0,0.0,0
2017-08-17 23:09:57,-0.2732,Does Bitcoin Price Justify the Risk?,0.296,0.704,0.0,-1
2017-08-17 23:38:00,0.0,Is Microsoft Still Working on a Surface Phone?,0.0,1.0,0.0,0
2017-08-17 23:38:52,0.0,Semiconductor Industry Outlook - August 2017,0.0,1.0,0.0,0
2017-08-18 04:55:00,0.0,Microsoft Joins with Partners and Customers at IoT Expo and WCIT 2017,0.0,1.0,0.0,0
2017-08-18 11:03:01,0.0,"Nasdaq Adds 9th Distribution Day: Apple Clings To Buy, But Not This FANG",0.0,1.0,0.0,0
2017-08-18 12:19:07,0.0,Baidu’s Former AI Guru Andrew Ng Wants to Raise $150 Million for New Research,0.0,1.0,0.0,0
2017-08-18 14:46:55,-0.34,Here’s how Samsung will know if your drunk dial your ex,0.194,0.806,0.0,-1
2017-08-18 15:03:03,-0.2732,Microsoft Postpones Launch of Crackdown 3 to Spring &apos;18,0.231,0.769,0.0,-1
2017-08-18 15:06:00,-0.4019,Hearthstone's Knights Of The Frozen Throne Expansion Has A Druid Problem,0.231,0.769,0.0,-1
2017-08-18 15:43:36,0.1779,"The Zacks Analyst Blog Highlights: Cisco, Apple, Microsoft, Amazon and Facebook",0.0,0.855,0.145,1
2017-08-18 17:37:36,0.0,"Henderson Group Plc Buys Microsoft Corp, Alphabet Inc, Apple Inc, Sells Cardinal Health Inc, ...",0.0,1.0,0.0,0
2017-08-18 17:37:44,0.1779,Splunk (SPLK) Leads the Rapidly Growing IT Market Per IDC,0.0,0.841,0.159,1
2017-08-18 17:37:56,-0.2732,Microsoft Postpones Launch of Crackdown 3 to Spring '18,0.231,0.769,0.0,-1
2017-08-18 18:26:03,0.0,Android Co-Founder Has a Plan to Cure Our Smartphone Addiction,0.0,1.0,0.0,0
2017-08-18 18:45:10,0.0,Former Boeing chief test pilot sells Medina estate for $5.4 million (Photos),0.0,1.0,0.0,0
2017-08-18 19:40:26,0.4939,"Save the Xbox One X Pre-Order Date: Sunday, August 20",0.0,0.714,0.286,1
2017-08-18 20:31:00,0.5106,Data: An Increasingly Important Strategic Asset For Tech Companies,0.0,0.619,0.381,1
2017-08-18 20:40:25,0.6369,Is Microsoft Corporation (MSFT) Stock the Best Dividend in Tech?,0.0,0.682,0.318,1
2017-08-18 21:39:35,0.4404,General Electric Corporation (GE) Stock Won’t Bring Good Things to Life,0.0,0.775,0.225,1
2017-08-18 21:39:47,-0.4404,Buy Nike Inc (NKE) Stock While the Market Panics Over Foot Locker,0.209,0.791,0.0,-1
2017-08-18 22:38:36,-0.1531,Tech Stocks Continue Wavering Performance Today,0.242,0.758,0.0,-1
2017-08-18 22:39:13,-0.3818,Alibaba Group Holding Ltd (BABA) Stock Is a Screaming Buy,0.245,0.755,0.0,-1
2017-08-18 22:45:00,-0.1027,"Android Circuit: New Galaxy Note 8 Leaks, Nokia 8 Makes A Big Mistake, Microsoft's Android Advantage",0.156,0.714,0.13,-1
2017-08-18 23:38:05,0.6369,Back to School 2017: The Best Tablets for Students,0.0,0.656,0.344,1
2017-08-19 12:20:00,0.4215,How Microsoft Azure Is Gaining on Amazon's Cloud Juggernaut,0.0,0.741,0.259,1
2017-08-19 14:17:00,0.0,"More Info On Microsoft's Xbox One X Coming Tomorrow, August 20",0.0,1.0,0.0,0
2017-08-19 17:37:09,-0.4939,Investors Should Look Past F5 Networks' Disappointing Results,0.314,0.686,0.0,-1
2017-08-19 22:37:06,0.4019,Why AMD's Stock Growth is No Sure Thing,0.182,0.413,0.405,1
2017-08-19 23:06:00,0.2023,3 Top Dividend Stocks in Big Data,0.0,0.735,0.265,1
2017-08-20 00:15:38,-0.4939,Microsoft co-founder Paul Allen finds torpedoed WWII cruiser that had delivered Hiroshima bomb parts,0.198,0.802,0.0,-1
2017-08-20 11:30:00,0.3612,Pizza Is Selling Like Hotcakes On Facebook...And Other Small Business Tech News This Week,0.0,0.839,0.161,1
2017-08-20 13:15:00,0.0,Watch Microsoft's 2017 Gamescom Presentation Right Here,0.0,1.0,0.0,0
2017-08-20 14:01:00,-0.296,"'Mass Effect: Andromeda' Finally Confirms What We All Knew, No Story DLC Is Coming",0.145,0.855,0.0,-1
2017-08-20 20:30:00,0.4754,You can finally buy the most powerful Xbox ever made: The $500 Xbox One X,0.0,0.808,0.192,1
2017-08-20 20:37:00,0.0,Xbox One X Pre-Orders Are Going Live Right Now,0.0,1.0,0.0,0
2017-08-20 22:23:00,0.4449,Windows 10 Mobile And Microsoft's Smartphone Ambitions Have Not Died,0.0,0.755,0.245,1
2017-08-21 02:15:21,0.0,New Xbox One Bundles & Trailers! - Microsoft GamesCom Conference Roundup,0.0,1.0,0.0,0
2017-08-21 05:37:35,0.0,Call Of Duty: Watch WWII Multiplayer Beta Trailer Here,0.0,1.0,0.0,0
2017-08-21 09:31:22,0.4404,How Microsoft’s Cortana Is Becoming a Better Listener,0.0,0.674,0.326,1
2017-08-21 09:44:00,0.0,Microsoft Unveils 'Minecraft' Edition Xbox One S,0.0,1.0,0.0,0
2017-08-21 12:05:59,0.4019,Dissecting What The Smart Money Bought And Sold In the Second Quarter,0.0,0.803,0.197,1
2017-08-21 12:56:12,0.0,Reasons Why You Should Get Rid of CyberArk (CYBR) Stock Now,0.0,1.0,0.0,0
2017-08-21 13:04:59,0.296,10 Companies with the Biggest 2016 Share Buybacks,0.0,0.761,0.239,1
2017-08-21 13:18:23,0.0,"CA Inc. (CA) Ex-Dividend Date Scheduled for August 22, 2017",0.0,1.0,0.0,0
2017-08-21 13:32:00,0.0,GameStop Has a Lot to Prove on Thursday,0.0,1.0,0.0,0
2017-08-21 13:38:24,0.0,"Technology Sector Update for 08/21/2017: MSFT, AAPL, IBM, CSCO, GOOGL, WUBA, INFY, HIL",0.0,1.0,0.0,0
2017-08-21 14:18:00,0.4201,American Funds Really Like Microsoft,0.0,0.589,0.411,1
2017-08-21 14:42:54,0.6705,Why Smart Money Likes Alphabet Inc (GOOGL) Stock More Than Facebook,0.0,0.621,0.379,1
2017-08-21 15:57:40,0.3182,"Expect a Huge Move From Salesforce.com, Inc. (CRM) Stock After Earnings",0.0,0.796,0.204,1
2017-08-21 16:07:00,0.4404,Microsoft Isn't Saying Whether Xbox One Will Keep 'Battlegrounds' Off PS4 For Good,0.0,0.805,0.195,1
2017-08-21 16:40:26,0.0,"ITOT, JDST: Big ETF Inflows",0.0,1.0,0.0,0
2017-08-21 16:41:41,0.5994,"3 Stocks to Watch on Monday: Lions Gate Entertainment Corp. (USA) (LGF), Microsoft Corporation (MSFT) and Sempra Energy (SRE)",0.0,0.766,0.234,1
2017-08-21 16:46:00,0.0,Is a Beat in the Cards for VMware (VMW) in Q2 Earnings?,0.0,1.0,0.0,0
2017-08-21 16:46:12,0.0,"Box Continues to Enrich AI Platform, Partners Google Cloud",0.0,1.0,0.0,0
2017-08-21 18:30:32,0.4404,Microsoft's voice-recognition tech is now better than even teams of humans at transcribing conversations,0.0,0.818,0.182,1
2017-08-21 18:40:46,0.4215,Trade Nvidia Corporation (NVDA) Stock With a Double-Digit Safety Margin,0.0,0.741,0.259,1
2017-08-21 20:37:33,-0.2732,Acxiom Plunges to 52-Week Low: What's Pushing It Down?,0.208,0.792,0.0,-1
2017-08-21 20:39:45,-0.2732,Microsoft Corporation (MSFT) Postpones Launch of Crackdown 3 to Spring ’18,0.189,0.811,0.0,-1
2017-08-21 23:37:39,0.0,Pure Storage (PSTG) Q2 Earnings: Will It Beat Estimates?,0.0,1.0,0.0,0
2017-08-22 10:30:53,0.0,Why Big Business Is Racing to Build Blockchains,0.0,1.0,0.0,0
2017-08-22 11:56:54,0.0,Salesforce (CRM) 2nd Quarter Earnings: What to Expect,0.0,1.0,0.0,0
2017-08-22 12:38:35,0.2732,"Ashburton (Jersey) Ltd Buys SPDR S&P 500, US Silica Holdings Inc, Patterson-UTI Energy Inc, ...",0.0,0.87,0.13,1
2017-08-22 13:00:00,0.0,Goldman Sachs just poured $45 million into a company picking up Amazon's slack in the cloud,0.0,1.0,0.0,0
2017-08-22 13:00:25,0.3182,This AI Startup Just Nailed $140 Million in Fresh Funding,0.0,0.796,0.204,1
2017-08-22 13:07:49,-0.3612,[$$] The Morning Download: Where Is All The Blockchain Disruption?,0.217,0.783,0.0,-1
2017-08-22 13:08:02,0.5574,Why Spotify’s Deal with Microsoft Could Be a Big Positive,0.0,0.69,0.31,1
2017-08-22 13:17:54,0.0,"Technology Sector Update for 08/22/2017: MSFT, AAPL, IBM, CSCO, GOOGL, MOMO, KASO, CMCM",0.0,1.0,0.0,0
2017-08-22 13:49:00,0.0,The Hardest Part About Selling The Xbox One X -- Or The PS4 Pro,0.0,1.0,0.0,0
2017-08-22 14:00:19,0.0,Bill Gates Gets a Lesson From Washington State’s Teacher of the Year,0.0,1.0,0.0,0
2017-08-22 14:38:18,0.3182,Apple Inc. Has a Huge Lead Over the Competition,0.0,0.753,0.247,1
2017-08-22 14:39:46,0.0,Microsoft Hits a Speech Recognition Milestone,0.0,1.0,0.0,0
2017-08-22 14:44:01,0.0,"NVIDIA, Square Enix Allies to Launch Final Fantasy XV for PC",0.0,1.0,0.0,0
2017-08-22 15:17:00,0.4201,LinkedIn Begins Allowing Video Uploads in Push to Be More Like a Social Network,0.0,0.811,0.189,1
2017-08-22 16:00:00,0.0,"Google is trying again to push Chromebooks into big businesses, the core market for Windows",0.0,1.0,0.0,0
2017-08-22 16:00:22,0.0,Google Pushes New Corporate Perks for Chromebooks,0.0,1.0,0.0,0
2017-08-22 16:04:00,0.0,YouTube Is Making It Almost Impossible To Monetize Video Game Content Involving Guns,0.0,1.0,0.0,0
2017-08-22 16:10:00,0.4404,"Microsoft No Longer a PC Company with Deals Like Halliburton, Says Credit Suisse",0.135,0.552,0.313,1
2017-08-22 16:34:27,0.0,Don’t Run Away From Applied Optoelectronics (AAOI) Stock Yet,0.0,1.0,0.0,0
2017-08-22 16:44:00,0.0,Google Encroaches on Microsoft's Territory With Chromebook Business Push,0.0,1.0,0.0,0
2017-08-22 17:21:52,-0.6696,Microsoft is fixing a simple reason why voice assistants are so bad,0.31,0.69,0.0,-1
2017-08-22 17:38:33,0.0,"Buy Salesforce.com, Inc. (CRM) Stock and Get Your Head in the Cloud",0.0,1.0,0.0,0
2017-08-22 17:39:04,0.0,Microsoft Corporation (MSFT) Stock Is About to Sputter,0.0,1.0,0.0,0
2017-08-22 17:39:14,0.0,Halliburton and Microsoft Do Not Compute for OPEC,0.0,1.0,0.0,0
2017-08-22 18:02:41,0.0,Has Nokia Oyj (ADR) (NOK) Stock Finally Run Out of Steam?,0.0,1.0,0.0,0
2017-08-22 18:18:00,0.0,Google is trying again to push Chromebooks into big busin...,0.0,1.0,0.0,0
2017-08-22 18:23:00,0.4019,What Cloud Vendors Must Do To Boost Margins,0.0,0.722,0.278,1
2017-08-22 18:38:26,-0.0772,"Sorry, But Qualcomm, Inc. (QCOM) Stock Is a Short",0.157,0.843,0.0,0
2017-08-22 18:39:03,0.296,"Tuesday’s Vital Data: Apple Inc. (AAPL), Starbucks Corporation (SBUX) and Amazon.com, Inc. (AMZN)",0.0,0.845,0.155,1
2017-08-22 19:04:00,0.0,Microsoft Announces Project Brainwave To Take On Google's AI Hardware Lead,0.0,1.0,0.0,0
2017-08-22 19:37:56,0.0,Is Facebook Inc (FB) Stock Back in the “Buy” Pile?,0.0,1.0,0.0,0
2017-08-22 19:44:00,0.0,"Why Intel, Nvidia and Others Are Seeing Their Sales to Cloud Giants Soar",0.0,1.0,0.0,0
2017-08-22 20:00:00,0.0,LinkedIn Allowing Video Uploads,0.0,1.0,0.0,0
2017-08-22 20:05:09,0.0,"'Not your father's Microsoft:' Halliburton deal shows pivot from the PC, analyst says",0.0,1.0,0.0,0
2017-08-22 20:19:23,0.0,GoDaddy CEO Blake Irving To Retire,0.0,1.0,0.0,0
2017-08-22 20:19:54,-0.4804,Microsoft is killing its wildest work-sharing experiment before it even really had a chance,0.249,0.622,0.129,-1
2017-08-22 20:25:43,0.3182,Google touts Titan security chip to market cloud services,0.105,0.667,0.229,1
2017-08-22 20:38:07,0.0,Tuesday's ETF with Unusual Volume: LRGF,0.0,1.0,0.0,0
2017-08-22 20:40:53,-0.3612,"If You Own Alphabet Inc (GOOGL) Stock, This Should Nag You",0.2,0.8,0.0,-1
2017-08-22 21:32:17,0.5106,Another Free Data Backup Option Bites The Dust,0.0,0.68,0.32,1
2017-08-22 21:38:42,0.0,Bank of America Corp (BAC) Can’t Deliver Where It Counts Most,0.0,1.0,0.0,0
2017-08-22 21:39:23,0.0,Microsoft Corporation (MSFT) Opens Preorders for Xbox One X Project Scorpio Edition,0.0,1.0,0.0,0
2017-08-22 22:09:32,0.0,The Key Takeaways From Salesforce's Earnings,0.0,1.0,0.0,0
2017-08-22 22:25:07,0.0,Red Hat exec: Why we're expanding our Microsoft partnership,0.0,1.0,0.0,0
2017-08-23 02:55:07,0.0,"Halliburton, Microsoft team up in tech partnership",0.0,1.0,0.0,0
2017-08-23 03:37:08,0.0,3 Stocks With Microsoft-Like Return Potential,0.0,1.0,0.0,0
2017-08-23 10:30:14,0.0,Fly Charts: Sticking With Coty and Microsoft's OPEC Impact,0.0,1.0,0.0,0
2017-08-23 13:13:00,-0.128,How Investors Can Benefit From Bad Times,0.304,0.435,0.261,-1
2017-08-23 13:13:47,0.0,Microsoft Is Building Its Own AI Hardware With Project Brainwave,0.0,1.0,0.0,0
2017-08-23 13:17:38,0.0,"Blackbaud, Inc. (BLKB) Ex-Dividend Date Scheduled for August 24, 2017",0.0,1.0,0.0,0
2017-08-23 13:39:25,0.0,"Technology Sector Update for 08/23/2017: MSFT, AAPL, IBM, CSCO, GOOGL, JD, CREE",0.0,1.0,0.0,0
2017-08-23 13:42:00,0.4404,5 S&P 500 Stocks to Profit from Trump's Tax Plan,0.0,0.734,0.266,1
2017-08-23 14:14:00,-0.2411,"I Bought An Xbox One X, But I'm Not Sure Why Anyone Else Would",0.141,0.859,0.0,-1
2017-08-23 14:45:00,0.2732,Microsoft's voice technology can recognize speech as well as humans can,0.0,0.826,0.174,1
2017-08-23 15:29:00,0.0,"Activision, EA, Ubisoft And Others Should Be Going To Bat For Their Demonetized YouTubers",0.0,1.0,0.0,0
2017-08-23 15:41:56,0.5106,"Salesforce (CRM) Tops Q2 Earnings, Revenues, Lifts FY18 View",0.0,0.708,0.292,1
2017-08-23 18:38:45,0.0,Gas Up on Chevron Corporation (CVX) Stock as It Stabilizes,0.0,1.0,0.0,0
2017-08-23 19:19:40,0.4215,"Explaining A 'Crowded Trade,' And The Top 10 Cramped Plays Right Now",0.0,0.703,0.297,1
2017-08-23 20:38:58,0.0,"Technology Sector Update for 08/23/2017: TNTR,MRAM,RTNB",0.0,1.0,0.0,0
2017-08-23 20:58:01,0.4576,"After Hours Most Active for Aug 23, 2017 :  T, QQQ, CAG, PFE, ENZY, CTL, VWR, F, GE, MSFT, MU, CSCO",0.0,0.864,0.136,1
2017-08-23 21:38:02,0.6369,Back to School 2017: The 5 Best Computer Deals for Students,0.0,0.682,0.318,1
2017-08-24 00:58:00,0.0,Copper Is Telling Us The Economic Recovery Might Be Kicking Into Another Gear,0.0,1.0,0.0,0
2017-08-24 01:15:00,0.1779,Walmart Should Merge With Microsoft to Blow Away Amazon: REWIND,0.0,0.841,0.159,1
2017-08-24 03:50:03,0.296,Join the Race to $1-Trillion Stocks,0.0,0.694,0.306,1
2017-08-24 12:37:50,0.5106,Why You Can’t Trust EBITDA,0.0,0.548,0.452,1
2017-08-24 12:38:05,0.0,"Discipline, Research, Strategy Execution Keep Gondor in Double-Digit Returns",0.0,1.0,0.0,0
2017-08-24 13:18:06,0.0,"Magic Software Enterprises Ltd. (MGIC) Ex-Dividend Date Scheduled for August 25, 2017",0.0,1.0,0.0,0
2017-08-24 13:18:13,0.0,"Technology Sector Update for 08/24/2017: MSFT, AAPL, IBM, CSCO, GOOGL, LTRX, BIDU, HPQ",0.0,1.0,0.0,0
2017-08-24 14:47:00,0.0772,You Can Get A 'Call of Duty: WWII' Private Beta Key With Your...Comcast/Xfinity Account Number?,0.0,0.909,0.091,0
2017-08-24 15:50:21,0.0,This Connected Home Startup Has a New Way to Lock Your Door,0.0,1.0,0.0,0
2017-08-24 16:19:51,0.5106,Dollar Tree's results beat on strong sales at Family Dollar,0.0,0.732,0.268,1
2017-08-24 16:47:12,-0.4404,What Google’s Deal With Marketo Means for Its Cloud Wars With Amazon and Microsoft,0.208,0.694,0.098,-1
2017-08-24 16:56:00,0.34,Turns Out 'Destiny 2' Is Giving Its Guardians A Third Subclass After All,0.0,0.821,0.179,1
2017-08-24 17:04:06,0.0,Mark Cuban’s New Blockchain Project: The Future of Social Media and Messaging?,0.0,1.0,0.0,0
2017-08-24 19:19:18,0.0,Why this San Francisco lawmaker is pushing for Bill Gates&apos; &apos;robot tax&apos;,0.0,1.0,0.0,0
2017-08-24 19:19:18,0.0,Why this San Francisco lawmaker is pushing for Bill Gates' 'robot tax',0.0,1.0,0.0,0
2017-08-24 20:39:41,0.0,4 Ways Back-to-School Retail Will Never Be the Same,0.0,1.0,0.0,0
2017-08-24 20:58:11,0.4576,"After Hours Most Active for Aug 24, 2017 :  MSFT, LYG, CSCO, MU, BAC, HPQ, BABA, TGT, MYL, IMGN, ESV, ACWI",0.0,0.864,0.136,1
2017-08-24 21:08:00,-0.5563,More pain ahead for FANG?,0.473,0.527,0.0,-1
2017-08-24 21:21:23,-0.4391,Microsoft Promises No More Forced Windows Updates,0.454,0.331,0.215,-1
2017-08-24 21:23:00,0.0,The Xbox One X Project Scorpio Edition Sold Out Much Quicker Than Microsoft Expected,0.0,1.0,0.0,0
2017-08-24 22:39:16,0.0,3 Reasons Microsoft Corporation (MSFT) Stock Should Be a Core Holding,0.0,1.0,0.0,0
2017-08-24 23:37:42,0.0,IBM Unveils Storage Software to Simplify Data Protection,0.0,1.0,0.0,0
2017-08-25 01:07:00,0.2023,Why Draghi Has To Keep The Music Playing,0.0,0.795,0.205,1
2017-08-25 09:11:00,0.0,"Stocks To Watch: Netflix, Microsoft, Electronic Arts",0.0,1.0,0.0,0
2017-08-25 11:50:00,0.0,Why Bill Gates And Richard Branson Invested In 'Clean' Meat,0.0,1.0,0.0,0
2017-08-25 12:37:18,0.4215,Apple's 'Smartglasses' Opportunity 'Could Be Enormous' Says Bernstein,0.0,0.714,0.286,1
2017-08-25 12:41:23,0.1779,Why These Investors Say the Sky’s the Limit for Amazon and Facebook,0.0,0.866,0.134,1
2017-08-25 12:54:00,0.0,'Half-Life' Fans Look For Closure In Former Valve Writer's Apparent Outline For 'Episode 3',0.0,1.0,0.0,0
2017-08-25 13:41:38,0.0,"Technology Sector Update for 08/25/2017: MSFT, AAPL, IBM, CSCO, GOOGL, SPLK, PSTG, TWTR",0.0,1.0,0.0,0
2017-08-25 14:12:28,0.0,Microsoft Azure Bringing Blockchain Closer To Real World Use,0.0,1.0,0.0,0
2017-08-25 14:30:00,0.0,Microsoft Says Xbox One X Is Its Fastest-Selling Console Pre-Order Ever,0.0,1.0,0.0,0
2017-08-25 14:39:30,0.0,"Microsoft Corporation Becomes #26 Most Shorted Dow Stock, Replacing Home Depot",0.0,1.0,0.0,0
2017-08-25 14:39:58,0.0,"McDonald's Corp Becomes #28 Most Shorted Dow Stock, Replacing Microsoft Corporation",0.0,1.0,0.0,0
2017-08-25 15:44:43,0.0,"VMware (VMW) Beats on Q2 Earnings & Revenues, Raises View",0.0,1.0,0.0,0
2017-08-25 16:31:00,0.3804,"All In All, I Am Incredibly Optimistic About 'Destiny 2'",0.0,0.755,0.245,1
2017-08-25 16:37:25,0.6369,7 Greatest Tech Stocks of All Time,0.0,0.543,0.457,1
2017-08-25 16:38:37,0.5719,"Franklin Resources Inc Buys Baker Hughes Inc, Wheaton Precious Metals Corp, General Electric ...",0.0,0.778,0.222,1
2017-08-25 17:38:22,-0.4019,The largest game retailer in the world is having trouble selling the Xbox One,0.172,0.828,0.0,-1
2017-08-25 17:41:20,-0.3182,"Pure Storage (PSTG) Q2 Loss Narrows, Revenues Beat Estimates",0.223,0.777,0.0,-1
2017-08-25 18:38:20,0.34,"Vanguard Group Inc Buys Baker Hughes Inc, DXC Technology Co, Allied World Assurance Co Holdings ...",0.0,0.862,0.138,1
2017-08-25 19:39:17,0.6249,See How Aspen Technology Ranks Among Analysts' Top Picks With Strong Buyback Activity,0.0,0.683,0.317,1
2017-08-25 20:42:21,0.0,Why Microsoft Corporation (MSFT) Stock Has MUCH More Room to Run,0.0,1.0,0.0,0
2017-08-25 22:50:00,0.6369,"Android Circuit: Pixel 2 Launch Date Leaks, Galaxy Note 8 Secrets, Microsoft's Android Love",0.0,0.724,0.276,1
2017-08-26 15:14:00,-0.1531,"The Good, The Bad And The In-Between Of The 'Call Of Duty: WWII' PS4 Beta",0.18,0.67,0.149,-1
2017-08-27 15:51:00,-0.3182,Target May Have Just Leaked The Existence Of Bethesda's 'Game Of Thrones' Video Game,0.15,0.85,0.0,-1
2017-08-28 10:00:10,0.3182,Exclusive: Top Hackers-For-Hire Startup Names New CEO,0.0,0.602,0.398,1
2017-08-28 11:00:00,0.0,It's Only the Early Innings for Cloud Computing,0.0,1.0,0.0,0
2017-08-28 12:01:00,0.5719,Microsoft: FPGA Wins Versus Google TPUs For AI,0.0,0.654,0.346,1
2017-08-28 12:07:51,0.7096,VMware and Amazon Make Good on Joint Cloud Promise,0.0,0.465,0.535,1
2017-08-28 13:00:00,0.3612,Microsoft's new partnership with Valve looks like a win-win,0.0,0.737,0.263,1
2017-08-28 13:07:07,0.0,"Oracle Is Hiring for 5,000 Skilled Jobs in the U.S. This Year",0.0,1.0,0.0,0
2017-08-28 13:22:00,0.0,9 Stocks Due For Dividend Increases This Fall,0.0,1.0,0.0,0
2017-08-28 13:28:56,0.0,"Technology Sector Update for 08/28/2017: MSFT, AAPL, IBM, CSCO, GOOGL, WDC, IXYS, AAOI",0.0,1.0,0.0,0
