publication_date,compound,headline,neg,neu,pos,label
2017-07-31 14:59:39,-0.2263,Wells Fargo Lays Off 70 Executives Post Accounts Scandal,0.244,0.588,0.168,-1
2017-07-31 16:57:54,0.4767,Regions (RF) Rewards Shareholders with 29% Dividend Hike,0.0,0.693,0.307,1
2017-07-31 17:46:00,0.0,Citigroup: Too Much…Or Not Enough?,0.0,1.0,0.0,0
2017-07-31 18:14:05,0.2732,"Moody's: US banks' second quarter highlighted by higher profitability, loosening consumer underwriting standards, and slow moving regulatory reform",0.0,0.89,0.11,1
2017-07-31 18:53:37,0.0,Why You Should Bet on Blue Chip ETFs Now,0.0,1.0,0.0,0
2017-08-01 10:00:00,0.296,Why Citigroup's Shares Could Rise 50% to $100,0.0,0.761,0.239,1
2017-08-01 11:54:01,-0.34,Alan Greenspan Issues a Bond Bubble Warning,0.324,0.676,0.0,-1
2017-08-01 12:00:00,0.0,How Cryptocurrency Mining Works Explains Why AMD and Nvidia's Sales to Miners Might Soon Fall,0.0,1.0,0.0,0
2017-08-01 12:11:15,0.3182,JPM's Camporeale Sees Ideal Environment to Take Risks,0.183,0.522,0.296,1
2017-08-01 14:20:42,0.0,"Stock markets off opening highs, but near records on upbeat corporate earnings",0.0,1.0,0.0,0
2017-08-01 14:25:47,0.0,[$$] Roundups,0.0,1.0,0.0,0
2017-08-01 16:37:28,0.5859,The Radio City Rockettes to Stop Traffic on Sixth Avenue With an Iconic Christmas Spectacular Performance Straight From the Great Stage of Radio City Music Hall,0.071,0.737,0.192,1
2017-08-01 17:02:00,0.0,JPMorgan says buy the dip in these airline stocks after t...,0.0,1.0,0.0,0
2017-08-01 17:24:57,0.0,[$$] London's gold amount revealed in transparency move,0.0,1.0,0.0,0
2017-08-01 17:29:36,0.368,JP Morgan Chase to begin moving thousands of employees into wind-powered campus,0.0,0.813,0.187,1
2017-08-01 20:09:41,0.0,"Markets Right Now: Dow marks another record, nears 22,000",0.0,1.0,0.0,0
2017-08-01 20:46:17,0.0,"Banks and tech stocks send Dow industrials closer to 22,000",0.0,1.0,0.0,0
2017-08-01 21:59:00,0.0,"&quot;Fast Money&quot; final trades: FEZ, BAC, and more",0.0,1.0,0.0,0
2017-08-02 10:40:34,0.0,JPM's Santos Sees Trend for Stocks to Move Higher,0.0,1.0,0.0,0
2017-08-02 11:54:19,0.0,JPM's Santos Reminds Investors That Volatility Is Normal,0.0,1.0,0.0,0
2017-08-02 12:30:00,0.0,5 Ways To Become A 401(k) Millionaire,0.0,1.0,0.0,0
2017-08-02 13:14:44,0.0,"First Commonwealth Financial Corporation (FCF) Ex-Dividend Date Scheduled for August 03, 2017",0.0,1.0,0.0,0
2017-08-02 13:14:48,0.0,"Citigroup Inc. (C) Ex-Dividend Date Scheduled for August 03, 2017",0.0,1.0,0.0,0
2017-08-02 13:14:55,0.0,"First Business Financial Services, Inc. (FBIZ) Ex-Dividend Date Scheduled for August 03, 2017",0.0,1.0,0.0,0
2017-08-02 13:15:16,0.0,"Oritani Financial Corp. (ORIT) Ex-Dividend Date Scheduled for August 03, 2017",0.0,1.0,0.0,0
2017-08-02 13:15:57,0.0,"Capital One Financial Corporation (COF) Ex-Dividend Date Scheduled for August 03, 2017",0.0,1.0,0.0,0
2017-08-02 13:16:32,0.0,"Independent Bank Corporation (IBCP) Ex-Dividend Date Scheduled for August 03, 2017",0.0,1.0,0.0,0
2017-08-02 13:17:25,0.0,"Bear State Financial, Inc. (BSF) Ex-Dividend Date Scheduled for August 03, 2017",0.0,1.0,0.0,0
2017-08-02 13:17:40,0.0,"Westamerica Bancorporation (WABC) Ex-Dividend Date Scheduled for August 03, 2017",0.0,1.0,0.0,0
2017-08-02 13:17:46,0.0,"Sterling Bancorp (STL) Ex-Dividend Date Scheduled for August 03, 2017",0.0,1.0,0.0,0
2017-08-02 13:17:59,0.0,"Capital Bank Financial Corp. (CBF) Ex-Dividend Date Scheduled for August 03, 2017",0.0,1.0,0.0,0
2017-08-02 13:18:02,0.0,"AmeriServ Financial Inc. (ASRV) Ex-Dividend Date Scheduled for August 03, 2017",0.0,1.0,0.0,0
2017-08-02 13:18:05,0.0,"Independent Bank Group, Inc (IBTX) Ex-Dividend Date Scheduled for August 03, 2017",0.0,1.0,0.0,0
2017-08-02 13:34:24,0.0,"Financial Sector Update for 08/02/2017: JPM, BAC, WFC, C, USB, OCN, VOYA, APO",0.0,1.0,0.0,0
2017-08-02 14:37:15,0.5267,US Market Indexes Gain on Tuesday,0.0,0.595,0.405,1
2017-08-02 14:40:52,0.0,Loan Buyers Say JPMorgan Misled Them About Billing Probe,0.0,1.0,0.0,0
2017-08-02 15:58:27,0.4404,Will This Trend Weigh on Bank Profits Again This Quarter?,0.0,0.756,0.244,1
2017-08-02 16:00:34,0.0,"Stock Market News For August 02, 2017",0.0,1.0,0.0,0
2017-08-02 17:21:21,-0.4404,"Wells Fargo faces lawsuits, angry lawmakers over car lending",0.38,0.465,0.155,-1
2017-08-02 17:39:31,0.0,J.P. Morgan Chase fined $4.6 million by CFPB over checking account screening,0.0,1.0,0.0,0
2017-08-02 18:00:16,-0.5574,"JPMorgan Didn’t Tell Investors About Billing Problems, Lawsuit Says",0.397,0.603,0.0,-1
2017-08-02 19:53:34,-0.1027,U.S. orders JPMorgan Chase to pay $4.6 mln over checking account reports,0.113,0.887,0.0,-1
2017-08-02 20:36:00,0.0,"JPMorgan Chase Files Form 10-Q for the Quarter Ended June 30, 2017",0.0,1.0,0.0,0
2017-08-02 20:45:00,0.5574,IPO market has had positive change from last year: JPMorg...,0.0,0.714,0.286,1
2017-08-02 22:58:49,0.25,[$$] Millennium Health Trustee Targets J.P. Morgan Over Soured $1.8 Billion Loan,0.0,0.846,0.154,1
2017-08-03 10:00:00,0.6486,Selling Stocks on Robust Profits Is a Red Flag,0.0,0.531,0.469,1
2017-08-03 12:09:12,0.7739,3 Best JP Morgan Mutual Funds to Invest In,0.0,0.471,0.529,1
2017-08-03 13:01:59,0.0,"White Bay Pt Llc Buys Apple Inc, Microsoft Corp, JPMorgan Chase, Sells Cabot Microelectronics ...",0.0,1.0,0.0,0
2017-08-03 13:18:54,0.0,"First South Bancorp Inc (FSBK) Ex-Dividend Date Scheduled for August 04, 2017",0.0,1.0,0.0,0
2017-08-03 13:19:04,0.0,"Orrstown Financial Services Inc (ORRF) Ex-Dividend Date Scheduled for August 04, 2017",0.0,1.0,0.0,0
2017-08-03 13:26:14,0.6369,JPM's Juvyns Says Best Is Yet to Come for Europe,0.0,0.682,0.318,1
2017-08-03 13:39:12,0.0,"Financial Sector Update for 08/03/2017: JPM, BAC, WFC, C, USB, ICE",0.0,1.0,0.0,0
2017-08-03 14:00:56,0.0,How to Earn 7% Yields and Fast 25% Upside (contrarians only),0.0,1.0,0.0,0
2017-08-03 14:17:04,0.5859,JPM's Juvyns Sees Only U.S. Creating Wage Growth,0.0,0.556,0.444,1
2017-08-03 16:03:58,0.0,The Best-Performing Big Bank Stock in July,0.0,1.0,0.0,0
2017-08-03 16:20:42,-0.1027,JPMorgan Chase Ordered to Pay $4.6 Million Over Checking Account Reports,0.123,0.877,0.0,-1
2017-08-03 17:00:44,0.0,"Only Nine Dow Components With Recent Insider Buying, JPM is One of Them",0.0,1.0,0.0,0
2017-08-03 21:51:59,0.0,[$$] 'London Whale' Has a New Target: J.P. Morgan,0.0,1.0,0.0,0
2017-08-04 04:19:02,0.2023,[$$] ‘London Whale’ Has a New Target: J.P. Morgan’s Top Brass,0.0,0.833,0.167,1
2017-08-04 13:10:57,0.1779,BlackRock’s Retail Division Adds Assets,0.0,0.702,0.298,1
2017-08-04 13:19:22,0.0,"Financial Sector Update for 08/04/2017: JPM, BAC, WFC, C, USB, RBS, BX",0.0,1.0,0.0,0
2017-08-04 13:19:32,0.0,"Sandy Spring Bancorp, Inc. (SASR) Ex-Dividend Date Scheduled for August 07, 2017",0.0,1.0,0.0,0
2017-08-04 13:19:44,0.0,"Park Sterling Corporation (PSTB) Ex-Dividend Date Scheduled for August 07, 2017",0.0,1.0,0.0,0
2017-08-04 13:19:47,0.0,"West Bancorporation (WTBA) Ex-Dividend Date Scheduled for August 07, 2017",0.0,1.0,0.0,0
2017-08-04 13:19:53,0.0,"Boston Private Financial Holdings, Inc. (BPFH) Ex-Dividend Date Scheduled for August 07, 2017",0.0,1.0,0.0,0
2017-08-04 14:12:00,0.2023,How Important Is Trading Revenue to JPMorgan Chase?,0.0,0.795,0.205,1
2017-08-04 15:51:29,0.0,Trump's Impact on the Economy in 90 Seconds,0.0,1.0,0.0,0
2017-08-04 16:03:50,0.0,"Dow Movers: DIS, JPM",0.0,1.0,0.0,0
2017-08-04 16:53:23,0.1531,Wells Fargo to pay U.S. $108 mln over veterans' loans,0.123,0.702,0.175,1
2017-08-04 19:01:07,0.0,"Dow Heads For Nine As JPMorgan, Goldman Rally; Is It Still A Buy?",0.0,1.0,0.0,0
2017-08-04 19:33:00,-0.6249,"A Conversation With John Allison, the CEO Who Led BB&T Through the Financial Crisis",0.255,0.745,0.0,-1
2017-08-04 19:33:57,0.5106,Another strong month of hiring sends stock indexes higher,0.0,0.708,0.292,1
2017-08-04 21:44:54,0.5267,US Market Indexes Gain on Friday,0.0,0.595,0.405,1
2017-08-04 22:01:53,0.0,"7 Stocks That Will Push the Dow Jones to 25,000",0.0,1.0,0.0,0
2017-08-04 22:59:37,0.4767,"Dow 30 Stock Roundup: Apple Impresses, Pfizer Beats on Earnings",0.0,0.744,0.256,1
2017-08-04 23:00:36,0.4019,3 Bank Stocks Getting a Big Boost From July’s Jobs Bonanza,0.0,0.748,0.252,1
2017-08-05 12:58:58,0.3818,"Kdi Capital Partners Llc Buys Hanesbrands Inc, iShares 1-3 Year Credit Bond ETF, BB&T Corp, ...",0.0,0.852,0.148,1
2017-08-05 16:58:47,0.2732,"Cadence Capital Management Llc Buys JetBlue Airways Corp, Valero Energy Corp, General Mills ...",0.0,0.861,0.139,1
2017-08-05 17:58:52,0.0,"iAB Financial Bank Buys Vanguard FTSE Developed Markets, iShares Core MSCI Emerging Markets, ...",0.0,1.0,0.0,0
2017-08-06 17:02:46,-0.3612,[$$] US haul from credit crisis bank fines hits $150bn ,0.279,0.544,0.177,-1
2017-08-06 23:17:16,0.5994,Why loyalty programs want you to indulge in your guilty pleasures,0.16,0.4,0.44,1
2017-08-07 10:00:00,0.0,Big Banks May Soar Higher After Post-Crisis Records,0.0,1.0,0.0,0
2017-08-07 11:13:33,0.0,OnDeck announces expanded partnership with JPMorgan Chase,0.0,1.0,0.0,0
2017-08-07 11:37:25,-0.296,BlackRock’s Institutional Deployments Reflect Lower Equity Returns,0.268,0.732,0.0,-1
2017-08-07 12:13:40,0.0,The Stock Rally Continues as Money Rotates to Financial Stocks,0.0,1.0,0.0,0
2017-08-07 14:36:43,0.3818,BlackRock Shareholder Payouts Are Consistent amid Decent Growth,0.0,0.729,0.271,1
2017-08-07 16:34:43,0.0,"Stock Market News For August 07, 2017",0.0,1.0,0.0,0
2017-08-07 16:40:49,0.8271,"OnDeck shares rise on sunny outlook for loan growth, profitability",0.0,0.382,0.618,1
2017-08-07 19:00:00,0.0,"Banks Are Hidden Gems For Investors, Goldman Says",0.0,1.0,0.0,0
2017-08-07 20:32:00,0.0,Why On Deck Capital Stock Jumped More Than 20% on Monday,0.0,1.0,0.0,0
2017-08-08 04:33:07,0.5719,Rates Shmates: Banks Poised to Boost Buybacks and Dividends,0.0,0.598,0.402,1
2017-08-08 06:43:49,0.0,JPM's Ramakrishnan Sees 3% U.S. 10-Year as Fed Unwinds,0.0,1.0,0.0,0
2017-08-08 11:46:00,0.4215,J.P.Morgan Discontinues Popular Debit Card Replacement Program,0.0,0.682,0.318,1
2017-08-08 12:00:00,0.0,"JPMorgan Chase Invests $500,000 to Prepare Chicagoans for High-Demand Careers on the South Side",0.0,1.0,0.0,0
2017-08-08 12:35:09,0.0,"Aviva Plc Buys Equifax Inc, GGP Inc, SL Green Realty Corp, Sells Occidental Petroleum Corp, ...",0.0,1.0,0.0,0
2017-08-08 13:15:43,0.0,"SB Financial Group, Inc. (SBFG) Ex-Dividend Date Scheduled for August 09, 2017",0.0,1.0,0.0,0
2017-08-08 13:16:11,0.0,"Heartland Financial USA, Inc. (HTLF) Ex-Dividend Date Scheduled for August 09, 2017",0.0,1.0,0.0,0
2017-08-08 13:16:30,0.0,"Two River Bancorp (TRCB) Ex-Dividend Date Scheduled for August 09, 2017",0.0,1.0,0.0,0
2017-08-08 13:16:41,0.0,"Northeast Bancorp (NBN) Ex-Dividend Date Scheduled for August 09, 2017",0.0,1.0,0.0,0
2017-08-08 13:16:59,0.6249,"Great Western Bancorp, Inc. (GWB) Ex-Dividend Date Scheduled for August 09, 2017",0.0,0.728,0.272,1
2017-08-08 13:17:08,0.0,"Eagle Bancorp Montana, Inc. (EBMT) Ex-Dividend Date Scheduled for August 09, 2017",0.0,1.0,0.0,0
2017-08-08 13:17:31,0.0,"South State Corporation (SSB) Ex-Dividend Date Scheduled for August 09, 2017",0.0,1.0,0.0,0
2017-08-08 13:17:49,0.0,"Enterprise Bancorp Inc (EBTC) Ex-Dividend Date Scheduled for August 09, 2017",0.0,1.0,0.0,0
2017-08-08 13:18:26,0.0,"BB&T Corporation (BBT) Ex-Dividend Date Scheduled for August 09, 2017",0.0,1.0,0.0,0
2017-08-08 13:18:38,0.0,"WSFS Financial Corporation (WSFS) Ex-Dividend Date Scheduled for August 09, 2017",0.0,1.0,0.0,0
2017-08-08 13:19:05,0.0,"CIT Group Inc (DEL) (CIT) Ex-Dividend Date Scheduled for August 09, 2017",0.0,1.0,0.0,0
2017-08-08 14:21:39,0.0,Bank of America Corp (BAC) Stock Still Has a Path to $30,0.0,1.0,0.0,0
2017-08-08 15:31:00,-0.4019,Jamie Dimon: America needs to acknowledge our problems an...,0.252,0.748,0.0,-1
2017-08-08 15:36:00,0.0,"Jamie Dimon: Fed doing the right things, but there's a ch...",0.0,1.0,0.0,0
2017-08-08 15:48:00,0.4767,Jamie Dimon: I'm proud of what we've done for gender equa...,0.0,0.763,0.237,1
2017-08-08 16:05:05,0.2263,Dow on track for 10th straight record as bank stocks climb,0.0,0.84,0.16,1
2017-08-08 16:35:27,0.0,"Blue Chip Partners, Inc. Buys iShares Core MSCI Emerging Markets, Vanguard FTSE Developed ...",0.0,1.0,0.0,0
2017-08-08 16:50:32,0.0,"Yahoo Finance Live: Midday Movers - Aug 8th, 2017",0.0,1.0,0.0,0
2017-08-08 16:52:10,0.0,Dimon on diversity: &apos;30% of my direct reports are women&apos;,0.0,1.0,0.0,0
2017-08-08 16:52:10,0.0,Dimon on diversity: '30% of my direct reports are women',0.0,1.0,0.0,0
2017-08-08 17:28:00,0.0,JPMorgan chief Jamie Dimon drops advice on how to achieve...,0.0,1.0,0.0,0
2017-08-08 17:38:00,0.128,"JPMorgan, Bank of America Benefit From Upbeat Debt Capital Markets",0.185,0.593,0.222,1
2017-08-08 18:02:00,-0.1531,Why Chase is stopping in house debit card replacements,0.167,0.833,0.0,-1
2017-08-08 18:09:22,0.2023,Treasury yields surge as stocks take off and corporate supply weighs on market,0.0,0.87,0.13,1
2017-08-08 18:17:00,0.296,JPMorgan Shares Break Out Toward $100,0.0,0.694,0.306,1
2017-08-08 18:21:59,0.7184,Jamie Dimon shares the secret to his successful career,0.0,0.538,0.462,1
2017-08-08 19:26:00,0.0,Jamie Dimon: I wouldn't buy a 10-year bond from any count...,0.0,1.0,0.0,0
2017-08-08 22:34:11,0.0,3 Retail Stocks That Are Opening Their Doors Again,0.0,1.0,0.0,0
2017-08-09 04:47:29,0.4215,[$$] J.P. Morgan Chase Axes Popular Debit Card Feature,0.0,0.741,0.259,1
2017-08-09 10:48:22,-0.3182,JPM's Normand Says Market Doesn't See N. Korea Conflict,0.223,0.777,0.0,-1
2017-08-09 11:34:05,0.2732,"Cincinnati Specialty Underwriters Insurance CO Buys Valero Energy Corp, Sells ConocoPhillips",0.0,0.826,0.174,1
2017-08-09 13:15:28,0.0,"Community West Bancshares (CWBC) Ex-Dividend Date Scheduled for August 10, 2017",0.0,1.0,0.0,0
2017-08-09 13:15:45,0.0,"Shore Bancshares Inc (SHBI) Ex-Dividend Date Scheduled for August 10, 2017",0.0,1.0,0.0,0
2017-08-09 15:43:00,0.4215,JPMorgan Chase has quietly canceled a popular customer service,0.0,0.714,0.286,1
2017-08-09 16:37:34,0.0,5 Trades to Generate Cash From an American Financial Rally,0.0,1.0,0.0,0
2017-08-09 17:22:26,0.0258,How Bank of America Corp (BAC) Stock Will Reach $30,0.0,0.891,0.109,0
2017-08-09 18:14:16,0.0,Here’s How Jamie Dimon’s Black Diversity Claim Stacks Up,0.0,1.0,0.0,0
2017-08-09 18:48:13,0.0,Jamie Dimon Calls JPMorgan a Black Diversity Leader. That’s Not What the Numbers Show,0.0,1.0,0.0,0
2017-08-09 20:42:35,0.0,JPMorgan's Guarco Sees One More Fed Rate Hike This Year,0.0,1.0,0.0,0
2017-08-09 21:35:45,0.0,Why Did Hertz (HTZ) Stock Skyrocket Today?,0.0,1.0,0.0,0
2017-08-09 22:06:52,0.0,Why Citigroup Shareholder Payouts Are Now Rising,0.0,1.0,0.0,0
2017-08-10 11:38:11,0.0,Why the Market Has Been Repricing Citigroup,0.0,1.0,0.0,0
2017-08-10 13:40:00,0.0,"Yahoo Finance Live: Midday Movers - Aug 10th, 2017",0.0,1.0,0.0,0
2017-08-10 13:42:05,0.0,"Cabot-Wellington, LLC Buys Vanguard Total Stock Market, Sells Stryker Corp, iShares Core ...",0.0,1.0,0.0,0
2017-08-10 13:46:56,0.0,"Dryden, Rahbari on Outlook for the U.S. Dollar",0.0,1.0,0.0,0
2017-08-10 14:00:32,0.0,"Macatawa Bank Corporation (MCBC) Ex-Dividend Date Scheduled for August 11, 2017",0.0,1.0,0.0,0
2017-08-10 14:01:57,0.0,"TCF Financial Corporation (TCF) Ex-Dividend Date Scheduled for August 11, 2017",0.0,1.0,0.0,0
2017-08-10 14:03:22,0.0,"Hilltop Holdings Inc. (HTH) Ex-Dividend Date Scheduled for August 11, 2017",0.0,1.0,0.0,0
2017-08-10 14:03:55,0.0,"Bankwell Financial Group, Inc. (BWFG) Ex-Dividend Date Scheduled for August 11, 2017",0.0,1.0,0.0,0
2017-08-10 14:34:25,0.0,"Mrj Capital Inc Buys Ball Corp, Textron Inc, Armstrong World Industries Inc, Sells Lazard, ...",0.0,1.0,0.0,0
2017-08-10 16:35:40,0.0,"Notable ETF Outflow Detected - IWB, JPM, BAC, PG",0.0,1.0,0.0,0
2017-08-10 17:15:00,-0.2732,Midday Update: Geopolitical Risks Exacerbate Profit-Taking in Stocks,0.231,0.769,0.0,-1
2017-08-10 17:27:00,0.0,"Big moves in gold, the VIX and the dollar are just knee-jerk reactions: NYSE trader",0.0,1.0,0.0,0
2017-08-10 17:27:00,0.0,This N. Korea stock selloff isn't the 'big one': NYSE trader,0.0,1.0,0.0,0
2017-08-10 17:34:01,0.0,Goldman Sachs seizes oil tycoon's 217-foot yacht,0.0,1.0,0.0,0
2017-08-10 21:02:00,0.0,JPMorgan Chase Announces 2018 Investor Day,0.0,1.0,0.0,0
2017-08-10 21:58:16,0.0,"MOVES-JPMorgan Chase names new HR chief, member of operating committee",0.0,1.0,0.0,0
2017-08-11 10:34:55,0.0,"Schroder Investment Management Group Buys JM Smucker Co, Laboratory Corp of America Holdings, ...",0.0,1.0,0.0,0
2017-08-11 11:34:16,0.0,"Trustco Bank Corp N Y Buys Medtronic PLC, Bristol-Myers Squibb Company, Automatic Data ...",0.0,1.0,0.0,0
2017-08-11 11:37:43,0.0,"Dow 30 Stock Roundup: Disney Ends Deal with Netflix, Dow & DuPont Set Merger Date",0.0,1.0,0.0,0
2017-08-11 13:15:24,0.0772,"Landmark Bancorp Inc. (LARK) Ex-Dividend Date Scheduled for August 14, 2017",0.0,0.885,0.115,0
2017-08-11 13:16:37,0.0,"Home BancShares, Inc. (HOMB) Ex-Dividend Date Scheduled for August 14, 2017",0.0,1.0,0.0,0
2017-08-11 13:50:52,-0.3612,How to Handle Bank of America Corp (BAC) Stock in This Market Mess,0.172,0.828,0.0,-1
2017-08-11 14:07:21,0.0,Mayo Says 'This Is the Time of the Big Banks',0.0,1.0,0.0,0
2017-08-11 14:16:52,0.0,"Banks picked for float of French fashion company behind Sandro, Maje - sources",0.0,1.0,0.0,0
2017-08-11 15:34:17,-0.4019,Losses Continue for US Market Indexes,0.351,0.649,0.0,-1
2017-08-11 17:36:16,0.7906,Are Top Financial Plays Getting Ready To Test Support?,0.0,0.357,0.643,1
2017-08-11 19:11:00,0.6249,Q2 2017 Was A Great Period For The Largest U.S. Banks In Terms Of Investment Banking Fees,0.0,0.785,0.215,1
2017-08-11 19:34:36,0.765,"Trust Co Buys Stanley Black & Decker Inc, SPDR Series Trust S&P Biotech, Goldman Sachs ...",0.0,0.663,0.337,1
2017-08-11 20:54:57,-0.1531,Stocks Stem Three-Day Slide as Inflation Miss Curbs Rate-Hike Expectations,0.151,0.849,0.0,-1
2017-08-11 22:36:04,-0.1779,"Bank Stock Roundup: Focus Shifts from Earnings to Geopolitical Tensions, Wells Fargo Hits Headlines",0.162,0.719,0.12,-1
2017-08-12 07:50:52,0.0,Edited Transcript of JPM earnings conference call or presentation 14-Jul-17 12:30pm GMT,0.0,1.0,0.0,0
2017-08-12 08:35:28,0.0,"Crystal Rock Capital Management Buys Lululemon Athletica Inc, Microsoft Corp, Layne Christensen ...",0.0,1.0,0.0,0
2017-08-12 13:34:38,0.0,"Barrow, Hanley, Mewhinney & Strauss Buys Dollar General Corp, E.I. ...",0.0,1.0,0.0,0
2017-08-12 14:34:25,0.7096,"Glenview Trust Co Buys Danaher Corp, iShares Select Dividend ETF, iShares 1-3 Year Credit Bond ...",0.0,0.704,0.296,1
2017-08-12 16:35:23,0.4767,Bank of America Joins the Premium Rewards Card Game,0.0,0.721,0.279,1
2017-08-14 09:34:42,0.4588,How Federal Reserve Sets Interest Rates And Its Impact On Commercial Real Estate: A Layman's View,0.0,0.824,0.176,1
2017-08-14 13:16:09,0.0,"Zions Bancorporation (ZION) Ex-Dividend Date Scheduled for August 15, 2017",0.0,1.0,0.0,0
2017-08-14 13:17:07,0.0,"Itau Unibanco Banco Holding SA (ITUB) Ex-Dividend Date Scheduled for August 15, 2017",0.0,1.0,0.0,0
2017-08-14 13:46:00,0.0258,Americans Swipe Left When It Comes to High Credit Card Debt,0.177,0.638,0.184,0
2017-08-14 15:34:36,0.0,"Dow Movers: HD, GS",0.0,1.0,0.0,0
2017-08-14 17:04:56,-0.7579,JPM's Stealey Says Next Recession May Need Negative Rates,0.481,0.519,0.0,-1
2017-08-14 20:28:20,-0.0516,US stocks jump as tensions with North Korea appear to ease,0.19,0.634,0.176,0
2017-08-14 20:42:00,-0.3182,Why investors should beware a market bull trap: Technicia...,0.247,0.753,0.0,-1
2017-08-14 20:44:19,0.0,JPMorgan launches new algo-driven 'dark pool' for stocks,0.0,1.0,0.0,0
2017-08-14 22:35:56,-0.2732,"Snap Sinks To New Low, Then Soars: Here's Why",0.208,0.792,0.0,-1
2017-08-15 03:26:05,0.0,"Asian stocks rise after Koreas, US make diplomatic overtures",0.0,1.0,0.0,0
2017-08-15 09:34:39,0.0,"Royal Bank Of Scotland Group Plc Buys Henry Schein Inc, Southwest Airlines Co, Nike Inc, Sells ...",0.0,1.0,0.0,0
2017-08-15 13:16:48,0.0,"Midland States Bancorp, Inc. (MSBI) Ex-Dividend Date Scheduled for August 16, 2017",0.0,1.0,0.0,0
2017-08-15 13:17:58,0.0,"Guaranty Bancorp (GBNK) Ex-Dividend Date Scheduled for August 16, 2017",0.0,1.0,0.0,0
2017-08-15 14:03:28,-0.296,JPM's Mandel Sees No Big Dollar Reversal Against Euro,0.216,0.784,0.0,-1
2017-08-15 14:31:36,0.0,Trump's North Korea Equation for China Trade,0.0,1.0,0.0,0
2017-08-15 20:09:09,0.34,[$$] Dollar and Treasury yields lifted by solid US data,0.0,0.702,0.298,1
2017-08-16 08:34:43,0.3612,"Carret Asset Management, Llc Buys Citigroup Inc, Analog Devices Inc, Global X MLP, Sells Bunge, ...",0.0,0.848,0.152,1
2017-08-16 11:35:53,0.0,Why Is JPMorgan (JPM) Up 1.2% Since the Last Earnings Report?,0.0,1.0,0.0,0
2017-08-16 12:35:15,0.0,"Stonebridge Capital Advisors LLC Buys Gilead Sciences Inc, Microsoft Corp, SPDR S&P 500, ...",0.0,1.0,0.0,0
2017-08-16 13:17:40,0.0,"Live Oak Bancshares, Inc. (LOB) Ex-Dividend Date Scheduled for August 17, 2017",0.0,1.0,0.0,0
2017-08-16 13:17:55,0.0,"PacWest Bancorp (PACW) Ex-Dividend Date Scheduled for August 17, 2017",0.0,1.0,0.0,0
2017-08-16 15:32:00,0.5994,JPMorgan Chase Institute’s Local Consumer Commerce Index Shows a 3.6 Percent Increase in Consumer Spending Growth,0.0,0.726,0.274,1
2017-08-16 17:33:31,0.0,"Jamie Dimon on Trump: 'It is a leader's role ... to bring people together, not tear them apart'",0.0,1.0,0.0,0
2017-08-16 17:33:31,0.0,"Jamie Dimon on Trump: &apos;It is a leader&apos;s role ... to bring people together, not tear them apart&apos;",0.0,1.0,0.0,0
2017-08-16 17:35:17,0.0,"First Fiduciary Investment Counsel, Inc. Buys Capital One Financial Corp, Intel Corp, Sells ...",0.0,1.0,0.0,0
2017-08-16 18:29:00,-0.128,Jamie Dimon: Strongly disagree with Trump's reaction,0.268,0.515,0.216,-1
2017-08-16 19:12:01,-0.6249,"Jamie Dimon on Why He Parted Ways With Trump: ‘Racism, Intolerance and Violence Are Always Wrong’",0.215,0.785,0.0,-1
2017-08-16 19:37:41,0.0258,JPMorgan CEO: Economic policy reforms won&apos;t matter if America is divided,0.0,0.901,0.099,0
2017-08-16 19:59:26,0.0,JPMorgan CEO Jamie Dimon Issues Sharp Rebuke of Trump,0.0,1.0,0.0,0
2017-08-16 21:56:27,-0.25,Trump jettisons business councils after CEOs quit in protest,0.2,0.8,0.0,-1
2017-08-16 23:23:40,0.0,Business execs shunned Trump panels before he disbanded them,0.0,1.0,0.0,0
2017-08-17 09:00:00,0.0,"Stonehenge Capital Finances DMS Expansion in Detroit and New Plant in Toledo, Ohio",0.0,1.0,0.0,0
2017-08-17 09:34:50,0.0,"Cullen Capital Management, LLC Buys Globaltrans Investment PLC, Smurfit Kappa Group PLC, ...",0.0,1.0,0.0,0
2017-08-17 11:34:48,0.0,"Public Employees Retirement System Of Ohio Buys NVIDIA Corp, Royal Bank of Canada, The ...",0.0,1.0,0.0,0
2017-08-17 15:43:27,0.0,Bank Stocks to Outdo Broader Markets This Year: 5 Picks,0.0,1.0,0.0,0
2017-08-17 16:35:21,0.0,"Gofen & Glossberg Llc  Buys Johnson Controls International PLC, Becton, Dickinson and Co, ...",0.0,1.0,0.0,0
2017-08-17 16:37:43,0.0,"XLF, LBJ: Big ETF Outflows",0.0,1.0,0.0,0
2017-08-17 17:07:53,-0.5574,"[$$] Pension Funds Sue Six Banks, Claiming Stock-Lending Abuses",0.31,0.69,0.0,-1
2017-08-17 17:38:18,0.0,Dow Analyst Moves: JPM,0.0,1.0,0.0,0
2017-08-17 18:07:47,0.0,Can Bank of America Corp (BAC) Stock Get Out of This Rut?,0.0,1.0,0.0,0
2017-08-17 20:45:26,0.0,"U.S. pension funds sue Goldman, JPMorgan, others over stock lending market",0.0,1.0,0.0,0
2017-08-17 20:52:48,0.2023,Which US Banks Posted Higher Top and Bottom Lines in 2Q17?,0.0,0.847,0.153,1
2017-08-17 20:52:52,0.0,"JPMorgan Chase, Bank of America Lead Investment Banks’ Performance",0.0,1.0,0.0,0
